feed_timestamp,entity_id,trip_id,route_id,stop_sequence,stop_id,arrival_time,arrival_delay,departure_time,departure_delay
1769004918,74214852,74214852,34,1,10833,,,1769005860.0,
1769004918,74214852,74214852,34,2,10835,1769005973.0,,1769005973.0,
1769004918,74214852,74214852,34,3,74618,1769006112.0,,1769006112.0,
1769004918,74214852,74214852,34,4,71618,1769006135.0,,1769006135.0,
1769004918,74214852,74214852,34,5,61872,1769006144.0,,1769006144.0,
1769004918,74214852,74214852,34,6,619,1769006159.0,,1769006159.0,
1769004918,74214852,74214852,34,7,620,1769006192.0,,1769006192.0,
1769004918,74214852,74214852,34,8,621,1769006218.0,,1769006218.0,
1769004918,74214852,74214852,34,9,622,1769006239.0,,1769006239.0,
1769004918,74214852,74214852,34,10,623,1769006271.0,,1769006271.0,
1769004918,74214852,74214852,34,11,624,1769006318.0,,1769006318.0,
1769004918,74214852,74214852,34,12,625,1769006343.0,,1769006343.0,
1769004918,74214852,74214852,34,13,10625,1769006365.0,,1769006365.0,
1769004918,74214852,74214852,34,14,626,1769006379.0,,1769006379.0,
1769004918,74214852,74214852,34,15,627,1769006395.0,,1769006395.0,
1769004918,74214852,74214852,34,16,628,1769006410.0,,1769006410.0,
1769004918,74214852,74214852,34,17,629,1769006501.0,,1769006501.0,
1769004918,74214852,74214852,34,18,630,1769006520.0,,1769006520.0,
1769004918,74214852,74214852,34,19,631,1769006567.0,,1769006567.0,
1769004918,74214852,74214852,34,20,632,1769006622.0,,1769006622.0,
1769004918,74214852,74214852,34,21,633,1769006668.0,,1769006668.0,
1769004918,74214852,74214852,34,22,10633,1769006681.0,,1769006681.0,
1769004918,74214852,74214852,34,23,634,1769006699.0,,1769006699.0,
1769004918,74214852,74214852,34,24,635,1769006746.0,,1769006746.0,
1769004918,74214852,74214852,34,25,636,1769006839.0,,1769006839.0,
1769004918,74214852,74214852,34,26,637,1769006911.0,,1769006911.0,
1769004918,74214852,74214852,34,27,638,1769006925.0,,1769006925.0,
1769004918,74214852,74214852,34,28,639,1769006949.0,,1769006949.0,
1769004918,74214852,74214852,34,29,640,1769006964.0,,1769006964.0,
1769004918,74214852,74214852,34,30,641,1769006996.0,,1769006996.0,
1769004918,74214852,74214852,34,31,642,1769007017.0,,1769007017.0,
1769004918,74214852,74214852,34,32,10642,1769007131.0,,,
1769004918,74360809,74360809,Blue,1,70059,,,,
1769004918,74360809,74360809,Blue,10,70057,,,,
1769004918,74360809,74360809,Blue,20,70055,,,,
1769004918,74360809,74360809,Blue,30,70053,,,,
1769004918,74360809,74360809,Blue,40,70051,,,,
1769004918,74360809,74360809,Blue,50,70049,,,,
1769004918,74360809,74360809,Blue,60,70047,,,,
1769004918,74360809,74360809,Blue,70,70045,,,,
1769004918,74360809,74360809,Blue,80,70043,,,,
1769004918,74360809,74360809,Blue,90,70041,,,,
1769004918,74360809,74360809,Blue,100,70039,,,,
1769004918,74360809,74360809,Blue,110,70838,,,,
1769004918,73909911,73909911,89,1,29011,,,1769007660.0,
1769004918,73909911,73909911,89,2,2718,1769007842.0,,1769007842.0,
1769004918,73909911,73909911,89,3,2719,1769007901.0,,1769007901.0,
1769004918,73909911,73909911,89,4,2721,1769007926.0,,1769007926.0,
1769004918,73909911,73909911,89,5,2723,1769008044.0,,1769008044.0,
1769004918,73909911,73909911,89,6,2725,1769008093.0,,1769008093.0,
1769004918,73909911,73909911,89,7,2726,1769008152.0,,1769008152.0,
1769004918,73909911,73909911,89,8,2729,1769008197.0,,1769008197.0,
1769004918,73909911,73909911,89,9,2731,1769008291.0,,1769008291.0,
1769004918,73909911,73909911,89,10,2733,1769008328.0,,1769008328.0,
1769004918,73909911,73909911,89,11,2734,1769008433.0,,1769008433.0,
1769004918,73909911,73909911,89,12,2735,1769008451.0,,1769008451.0,
1769004918,73909911,73909911,89,13,2736,1769008538.0,,1769008538.0,
1769004918,73909911,73909911,89,14,2737,1769008586.0,,1769008586.0,
1769004918,73909911,73909911,89,15,2738,1769008610.0,,1769008610.0,
1769004918,73909911,73909911,89,16,5012,1769008644.0,,1769008644.0,
1769004918,73909911,73909911,89,17,5014,1769008671.0,,1769008671.0,
1769004918,73909911,73909911,89,18,5015,1769008716.0,,1769008716.0,
1769004918,73909911,73909911,89,19,2582,1769008842.0,,1769008842.0,
1769004918,73909911,73909911,89,20,2628,1769008901.0,,,
1769004918,73903007,73903007,110,1,52713,,,1769005171.0,
1769004918,73903007,73903007,110,2,5563,1769005312.0,,1769005312.0,
1769004918,73903007,73903007,110,3,5565,1769005702.0,,1769005702.0,
1769004918,73903007,73903007,110,4,5695,1769005862.0,,1769005862.0,
1769004918,73903007,73903007,110,5,5637,1769005939.0,,1769005939.0,
1769004918,73903007,73903007,110,6,5638,1769005958.0,,1769005958.0,
1769004918,73903007,73903007,110,7,5640,1769005998.0,,1769005998.0,
1769004918,73903007,73903007,110,8,5566,1769006055.0,,1769006055.0,
1769004918,73903007,73903007,110,9,5567,1769006108.0,,1769006108.0,
1769004918,73903007,73903007,110,10,5569,1769006159.0,,1769006159.0,
1769004918,73903007,73903007,110,11,5571,1769006216.0,,1769006216.0,
1769004918,73903007,73903007,110,12,5574,1769006274.0,,1769006274.0,
1769004918,73903007,73903007,110,13,5576,1769006314.0,,1769006314.0,
1769004918,73903007,73903007,110,14,5577,1769006341.0,,1769006341.0,
1769004918,73903007,73903007,110,15,5578,1769006382.0,,1769006382.0,
1769004918,73903007,73903007,110,16,5579,1769006395.0,,1769006395.0,
1769004918,73903007,73903007,110,17,5580,1769006425.0,,1769006425.0,
1769004918,73903007,73903007,110,18,5581,1769006440.0,,1769006440.0,
1769004918,73903007,73903007,110,19,45581,1769006456.0,,1769006456.0,
1769004918,73903007,73903007,110,20,5582,1769006472.0,,1769006472.0,
1769004918,73903007,73903007,110,21,5583,1769006501.0,,1769006501.0,
1769004918,73903007,73903007,110,22,5585,1769006550.0,,1769006550.0,
1769004918,73903007,73903007,110,23,5763,1769006654.0,,1769006654.0,
1769004918,73903007,73903007,110,24,5790,1769006711.0,,1769006711.0,
1769004918,73903007,73903007,110,25,5792,1769006791.0,,1769006791.0,
1769004918,73903007,73903007,110,26,5794,1769006818.0,,1769006818.0,
1769004918,73903007,73903007,110,27,4717,1769006902.0,,1769006902.0,
1769004918,73903007,73903007,110,28,5797,1769006950.0,,1769006950.0,
1769004918,73903007,73903007,110,29,5798,1769006991.0,,1769006991.0,
1769004918,73903007,73903007,110,30,15800,1769007104.0,,,
1769004918,74214608,74214608,21,17,545,1769004910.0,,1769004910.0,
1769004918,74214608,74214608,21,18,546,1769004977.0,,1769004977.0,
1769004918,74214608,74214608,21,19,11522,1769005055.0,,1769005055.0,
1769004918,74214608,74214608,21,20,547,1769005101.0,,1769005101.0,
1769004918,74214608,74214608,21,21,875,1769005226.0,,,
1769004918,74071513,74071513,436,1,14748,,,1769007900.0,
1769004918,74071513,74071513,436,2,6600,1769008001.0,,1769008001.0,
1769004918,74071513,74071513,436,3,6830,1769008067.0,,1769008067.0,
1769004918,74071513,74071513,436,4,6831,1769008122.0,,1769008122.0,
1769004918,74071513,74071513,436,5,6833,1769008167.0,,1769008167.0,
1769004918,74071513,74071513,436,6,6834,1769008199.0,,1769008199.0,
1769004918,74071513,74071513,436,7,7313,1769008249.0,,1769008249.0,
1769004918,74071513,74071513,436,8,7314,1769008301.0,,1769008301.0,
1769004918,74071513,74071513,436,9,7315,1769008340.0,,1769008340.0,
1769004918,74071513,74071513,436,10,7316,1769008377.0,,1769008377.0,
1769004918,74071513,74071513,436,11,17316,1769008388.0,,1769008388.0,
1769004918,74071513,74071513,436,12,7317,1769008402.0,,1769008402.0,
1769004918,74071513,74071513,436,13,7318,1769008413.0,,1769008413.0,
1769004918,74071513,74071513,436,14,7319,1769008444.0,,1769008444.0,
1769004918,74071513,74071513,436,15,7253,1769008517.0,,1769008517.0,
1769004918,74071513,74071513,436,16,7254,1769008528.0,,1769008528.0,
1769004918,74071513,74071513,436,17,7255,1769008540.0,,1769008540.0,
1769004918,74071513,74071513,436,18,7256,1769008568.0,,1769008568.0,
1769004918,74071513,74071513,436,19,7257,1769008581.0,,1769008581.0,
1769004918,74071513,74071513,436,20,7258,1769008591.0,,1769008591.0,
1769004918,74071513,74071513,436,21,7259,1769008609.0,,1769008609.0,
1769004918,74071513,74071513,436,22,7260,1769008629.0,,1769008629.0,
1769004918,74071513,74071513,436,23,7320,1769008670.0,,1769008670.0,
1769004918,74071513,74071513,436,24,7322,1769008683.0,,1769008683.0,
1769004918,74071513,74071513,436,25,7324,1769008712.0,,1769008712.0,
1769004918,74071513,74071513,436,26,17325,1769008734.0,,1769008734.0,
1769004918,74071513,74071513,436,27,7327,1769008758.0,,1769008758.0,
1769004918,74071513,74071513,436,28,7328,1769008774.0,,1769008774.0,
1769004918,74071513,74071513,436,29,7330,1769008818.0,,1769008818.0,
1769004918,74071513,74071513,436,30,7331,1769008830.0,,1769008830.0,
1769004918,74071513,74071513,436,31,7332,1769008853.0,,1769008853.0,
1769004918,74071513,74071513,436,32,7334,1769008877.0,,1769008877.0,
1769004918,74071513,74071513,436,33,7335,1769008893.0,,1769008893.0,
1769004918,74071513,74071513,436,34,7336,1769008902.0,,1769008902.0,
1769004918,74071513,74071513,436,35,7337,1769008920.0,,1769008920.0,
1769004918,74071513,74071513,436,36,7338,1769008943.0,,1769008943.0,
1769004918,74071513,74071513,436,37,7339,1769008956.0,,1769008956.0,
1769004918,74071513,74071513,436,38,7340,1769008972.0,,1769008972.0,
1769004918,74071513,74071513,436,39,4570,1769009068.0,,1769009068.0,
1769004918,74071513,74071513,436,40,4572,1769009140.0,,1769009140.0,
1769004918,74071513,74071513,436,41,4573,1769009171.0,,1769009171.0,
1769004918,74071513,74071513,436,42,4574,1769009220.0,,1769009220.0,
1769004918,74071513,74071513,436,43,4576,1769009282.0,,1769009282.0,
1769004918,74071513,74071513,436,44,4577,1769009300.0,,1769009300.0,
1769004918,74071513,74071513,436,45,4578,1769009323.0,,1769009323.0,
1769004918,74071513,74071513,436,46,14586,1769009386.0,,1769009386.0,
1769004918,74071513,74071513,436,47,24586,1769009433.0,,1769009433.0,
1769004918,74071513,74071513,436,48,4581,1769009782.0,,1769009782.0,
1769004918,74071513,74071513,436,49,4582,1769009819.0,,1769009819.0,
1769004918,74071513,74071513,436,50,7269,1769009964.0,,1769009964.0,
1769004918,74071513,74071513,436,51,4596,1769010198.0,,1769010198.0,
1769004918,74071513,74071513,436,52,4615,1769010285.0,,1769010285.0,
1769004918,74071513,74071513,436,53,7270,1769010456.0,,,
1769004918,73850909,73850909,Red,1,70105,,,1769006042.0,
1769004918,73850909,73850909,Red,10,70104,1769006235.0,,1769006299.0,
1769004918,73850909,73850909,Red,20,70102,1769006399.0,,1769006413.0,
1769004918,73850909,73850909,Red,30,70100,1769006566.0,,1769006625.0,
1769004918,73850909,73850909,Red,40,70098,1769006693.0,,1769006768.0,
1769004918,73850909,73850909,Red,100,70096,1769007089.0,,1769007169.0,
1769004918,73850909,73850909,Red,110,70084,1769007271.0,,1769007287.0,
1769004918,73850909,73850909,Red,120,70082,1769007408.0,,1769007464.0,
1769004918,73850909,73850909,Red,130,70080,1769007558.0,,1769007641.0,
1769004918,73850909,73850909,Red,140,70078,1769007664.0,,1769007760.0,
1769004918,73850909,73850909,Red,150,70076,1769007776.0,,1769007850.0,
1769004918,73850909,73850909,Red,160,70074,1769007907.0,,1769007995.0,
1769004918,73850909,73850909,Red,170,70072,1769008039.0,,1769008107.0,
1769004918,73850909,73850909,Red,180,70070,1769008169.0,,1769008242.0,
1769004918,73850909,73850909,Red,190,70068,1769008369.0,,1769008427.0,
1769004918,73850909,73850909,Red,200,70066,1769008535.0,,1769008554.0,
1769004918,73850909,73850909,Red,210,70064,1769008630.0,,1769008650.0,
1769004918,73850909,73850909,Red,220,70061,1769008896.0,,,
1769004918,74071602,74071602,455,24,16126,1769004925.0,,1769004925.0,
1769004918,74071602,74071602,455,25,6127,1769004985.0,,1769004985.0,
1769004918,74071602,74071602,455,26,6128,1769005005.0,,1769005005.0,
1769004918,74071602,74071602,455,27,6129,1769005025.0,,1769005025.0,
1769004918,74071602,74071602,455,28,6130,1769005053.0,,1769005053.0,
1769004918,74071602,74071602,455,29,6131,1769005070.0,,1769005070.0,
1769004918,74071602,74071602,455,30,16131,1769005097.0,,1769005097.0,
1769004918,74071602,74071602,455,31,6132,1769005111.0,,1769005111.0,
1769004918,74071602,74071602,455,32,16132,1769005142.0,,1769005142.0,
1769004918,74071602,74071602,455,33,6133,1769005150.0,,1769005150.0,
1769004918,74071602,74071602,455,34,6134,1769005177.0,,1769005177.0,
1769004918,74071602,74071602,455,35,6135,1769005192.0,,1769005192.0,
1769004918,74071602,74071602,455,36,6136,1769005243.0,,1769005243.0,
1769004918,74071602,74071602,455,37,6137,1769005289.0,,1769005289.0,
1769004918,74071602,74071602,455,38,6138,1769005308.0,,1769005308.0,
1769004918,74071602,74071602,455,39,6139,1769005323.0,,1769005323.0,
1769004918,74071602,74071602,455,40,6140,1769005384.0,,1769005384.0,
1769004918,74071602,74071602,455,41,17231,1769005464.0,,1769005464.0,
1769004918,74071602,74071602,455,42,7233,1769005482.0,,1769005482.0,
1769004918,74071602,74071602,455,43,7234,1769005512.0,,1769005512.0,
1769004918,74071602,74071602,455,44,7237,1769005565.0,,1769005565.0,
1769004918,74071602,74071602,455,45,6772,1769005698.0,,1769005698.0,
1769004918,74071602,74071602,455,46,16653,1769005863.0,,1769005863.0,
1769004918,74071602,74071602,455,47,6674,1769005985.0,,1769005985.0,
1769004918,74071602,74071602,455,48,6675,1769006061.0,,1769006061.0,
1769004918,74071602,74071602,455,49,6780,1769006103.0,,1769006103.0,
1769004918,74071602,74071602,455,50,6783,1769006150.0,,1769006150.0,
1769004918,74071602,74071602,455,51,4451,1769006212.0,,1769006212.0,
1769004918,74071602,74071602,455,52,4487,1769006276.0,,1769006276.0,
1769004918,74071602,74071602,455,53,4488,1769006342.0,,1769006342.0,
1769004918,74071602,74071602,455,54,4489,1769006383.0,,1769006383.0,
1769004918,74071602,74071602,455,55,4490,1769006414.0,,1769006414.0,
1769004918,74071602,74071602,455,56,4491,1769006457.0,,1769006457.0,
1769004918,74071602,74071602,455,57,4492,1769006465.0,,1769006465.0,
1769004918,74071602,74071602,455,58,4494,1769006493.0,,1769006493.0,
1769004918,74071602,74071602,455,59,4495,1769006699.0,,1769006699.0,
1769004918,74071602,74071602,455,60,4497,1769006872.0,,1769006872.0,
1769004918,74071602,74071602,455,61,4498,1769006932.0,,1769006932.0,
1769004918,74071602,74071602,455,62,5770,1769007043.0,,1769007043.0,
1769004918,74071602,74071602,455,63,5771,1769007072.0,,1769007072.0,
1769004918,74071602,74071602,455,64,35772,1769007111.0,,1769007111.0,
1769004918,74071602,74071602,455,65,35773,1769007137.0,,1769007137.0,
1769004918,74071602,74071602,455,66,5774,1769007153.0,,1769007153.0,
1769004918,74071602,74071602,455,67,15799,1769007319.0,,,
1769004918,73870944,73870944,83,1,2425,,,1769005200.0,
1769004918,73870944,73870944,83,2,2426,1769005200.0,,1769005200.0,
1769004918,73870944,73870944,83,3,2427,1769005235.0,,1769005235.0,
1769004918,73870944,73870944,83,4,2428,1769005263.0,,1769005263.0,
1769004918,73870944,73870944,83,5,24281,1769005321.0,,1769005321.0,
1769004918,73870944,73870944,83,6,2429,1769005352.0,,1769005352.0,
1769004918,73870944,73870944,83,7,2299,1769005413.0,,1769005413.0,
1769004918,73870944,73870944,83,8,2300,1769005665.0,,1769005665.0,
1769004918,73870944,73870944,83,9,2430,1769005735.0,,1769005735.0,
1769004918,73870944,73870944,83,10,2431,1769005761.0,,1769005761.0,
1769004918,73870944,73870944,83,11,2432,1769005853.0,,1769005853.0,
1769004918,73870944,73870944,83,12,2589,1769005918.0,,1769005918.0,
1769004918,73870944,73870944,83,13,2590,1769005984.0,,1769005984.0,
1769004918,73870944,73870944,83,14,2591,1769006051.0,,1769006051.0,
1769004918,73870944,73870944,83,15,2433,1769006165.0,,1769006165.0,
1769004918,73870944,73870944,83,16,2435,1769006240.0,,1769006240.0,
1769004918,73870944,73870944,83,17,2436,1769006321.0,,1769006321.0,
1769004918,73870944,73870944,83,18,2437,1769006354.0,,1769006354.0,
1769004918,73870944,73870944,83,19,2438,1769006392.0,,1769006392.0,
1769004918,73870944,73870944,83,20,2439,1769006647.0,,1769006647.0,
1769004918,73870944,73870944,83,21,2440,1769006711.0,,1769006711.0,
1769004918,73870944,73870944,83,22,2441,1769006723.0,,1769006723.0,
1769004918,73870944,73870944,83,23,2442,1769006772.0,,1769006772.0,
1769004918,73870944,73870944,83,24,2443,1769006818.0,,1769006818.0,
1769004918,73870944,73870944,83,25,2444,1769006960.0,,,
1769004918,74360536,74360536,Blue,60,70047,1769004911.0,,1769004969.0,
1769004918,74360536,74360536,Blue,70,70045,1769005067.0,,1769005150.0,
1769004918,74360536,74360536,Blue,80,70043,1769005241.0,,1769005305.0,
1769004918,74360536,74360536,Blue,90,70041,1769005335.0,,1769005408.0,
1769004918,74360536,74360536,Blue,100,70039,1769005442.0,,1769005515.0,
1769004918,74360536,74360536,Blue,110,70838,1769005560.0,,,
1769004918,74071346,74071346,114,1,5045,,,1769005800.0,
1769004918,74071346,74071346,114,2,15053,1769005971.0,,1769005971.0,
1769004918,74071346,74071346,114,3,15055,1769005984.0,,1769005984.0,
1769004918,74071346,74071346,114,4,15054,1769006015.0,,1769006015.0,
1769004918,74071346,74071346,114,5,5650,1769006084.0,,1769006084.0,
1769004918,74071346,74071346,114,6,5651,1769006196.0,,1769006196.0,
1769004918,74071346,74071346,114,7,5605,1769006239.0,,1769006239.0,
1769004918,74071346,74071346,114,8,5606,1769006303.0,,1769006303.0,
1769004918,74071346,74071346,114,9,5653,1769006353.0,,1769006353.0,
1769004918,74071346,74071346,114,10,5728,1769006375.0,,1769006375.0,
1769004918,74071346,74071346,114,11,5729,1769006498.0,,1769006498.0,
1769004918,74071346,74071346,114,12,5730,1769006680.0,,1769006680.0,
1769004918,74071346,74071346,114,13,5731,1769006735.0,,1769006735.0,
1769004918,74071346,74071346,114,14,5732,1769006770.0,,1769006770.0,
1769004918,74071346,74071346,114,15,5733,1769006807.0,,1769006807.0,
1769004918,74071346,74071346,114,16,5734,1769006834.0,,1769006834.0,
1769004918,74071346,74071346,114,17,5736,1769006935.0,,1769006935.0,
1769004918,74071346,74071346,114,18,5737,1769007003.0,,1769007003.0,
1769004918,74071346,74071346,114,19,5740,1769007159.0,,,
1769004918,73870827,73870827,64,20,11972,1769004916.0,,1769004916.0,
1769004918,73870827,73870827,64,21,1079,1769005033.0,,1769005033.0,
1769004918,73870827,73870827,64,22,1201,1769005130.0,,1769005130.0,
1769004918,73870827,73870827,64,23,1202,1769005143.0,,1769005143.0,
1769004918,73870827,73870827,64,24,1203,1769005155.0,,1769005155.0,
1769004918,73870827,73870827,64,25,1204,1769005226.0,,1769005226.0,
1769004918,73870827,73870827,64,26,1206,1769005395.0,,1769005395.0,
1769004918,73870827,73870827,64,27,1211,1769005432.0,,1769005432.0,
1769004918,73870827,73870827,64,28,1213,1769005495.0,,1769005495.0,
1769004918,73870827,73870827,64,29,1214,1769005593.0,,,
1769004918,73602219,73602219,44,23,11148,1769004915.0,,1769004915.0,
1769004918,73602219,73602219,44,24,21148,1769004937.0,,1769004937.0,
1769004918,73602219,73602219,44,25,1224,1769004990.0,,1769004990.0,
1769004918,73602219,73602219,44,26,17861,1769005199.0,,,
1769004918,73221086,73221086,Green-D,630,70205,1769004711.0,,1769004758.0,
1769004918,73221086,73221086,Green-D,640,70207,1769004889.0,,1769004915.0,
1769004918,73221086,73221086,Green-D,650,70501,1769004977.0,,1769005033.0,
1769004918,73221086,73221086,Green-D,660,70503,1769005436.0,,,
1769004918,73257871,73257871,714,17,111236,1769004888.0,,1769004888.0,
1769004918,73257871,73257871,714,18,111248,1769005122.0,,1769005122.0,
1769004918,73257871,73257871,714,19,111251,1769005173.0,,1769005173.0,
1769004918,73257871,73257871,714,20,3566,1769005200.0,,1769005200.0,
1769004918,73257871,73257871,714,21,3567,1769005219.0,,1769005219.0,
1769004918,73257871,73257871,714,22,3582,1769005263.0,,,
1769004918,74214841,74214841,34E,1,10642,,,1769007900.0,
1769004918,74214841,74214841,34E,2,596,1769007980.0,,1769007980.0,
1769004918,74214841,74214841,34E,3,597,1769008008.0,,1769008008.0,
1769004918,74214841,74214841,34E,4,598,1769008047.0,,1769008047.0,
1769004918,74214841,74214841,34E,5,599,1769008069.0,,1769008069.0,
1769004918,74214841,74214841,34E,6,600,1769008088.0,,1769008088.0,
1769004918,74214841,74214841,34E,7,601,1769008116.0,,1769008116.0,
1769004918,74214841,74214841,34E,8,6022,1769008191.0,,1769008191.0,
1769004918,74214841,74214841,34E,9,603,1769008269.0,,1769008269.0,
1769004918,74214841,74214841,34E,10,10603,1769008304.0,,1769008304.0,
1769004918,74214841,74214841,34E,11,604,1769008318.0,,1769008318.0,
1769004918,74214841,74214841,34E,12,605,1769008376.0,,1769008376.0,
1769004918,74214841,74214841,34E,13,606,1769008434.0,,1769008434.0,
1769004918,74214841,74214841,34E,14,607,1769008489.0,,1769008489.0,
1769004918,74214841,74214841,34E,15,608,1769008531.0,,1769008531.0,
1769004918,74214841,74214841,34E,16,609,1769008603.0,,1769008603.0,
1769004918,74214841,74214841,34E,17,610,1769008619.0,,1769008619.0,
1769004918,74214841,74214841,34E,18,611,1769008638.0,,1769008638.0,
1769004918,74214841,74214841,34E,19,612,1769008656.0,,1769008656.0,
1769004918,74214841,74214841,34E,20,10612,1769008671.0,,1769008671.0,
1769004918,74214841,74214841,34E,21,613,1769008688.0,,1769008688.0,
1769004918,74214841,74214841,34E,22,614,1769008715.0,,1769008715.0,
1769004918,74214841,74214841,34E,23,615,1769008727.0,,1769008727.0,
1769004918,74214841,74214841,34E,24,616,1769008779.0,,1769008779.0,
1769004918,74214841,74214841,34E,25,618,1769008836.0,,1769008836.0,
1769004918,74214841,74214841,34E,26,10618,1769008867.0,,1769008867.0,
1769004918,74214841,74214841,34E,27,24619,1769008912.0,,1769008912.0,
1769004918,74214841,74214841,34E,28,99832,1769008960.0,,1769008960.0,
1769004918,74214841,74214841,34E,29,12618,1769009058.0,,1769009058.0,
1769004918,74214841,74214841,34E,30,13618,1769009123.0,,1769009123.0,
1769004918,74214841,74214841,34E,31,14618,1769009154.0,,1769009154.0,
1769004918,74214841,74214841,34E,32,15618,1769009180.0,,1769009180.0,
1769004918,74214841,74214841,34E,33,16618,1769009184.0,,1769009184.0,
1769004918,74214841,74214841,34E,34,22628,1769009207.0,,1769009207.0,
1769004918,74214841,74214841,34E,35,18618,1769009297.0,,1769009297.0,
1769004918,74214841,74214841,34E,36,19618,1769009379.0,,1769009379.0,
1769004918,74214841,74214841,34E,37,20618,1769009425.0,,1769009425.0,
1769004918,74214841,74214841,34E,38,21618,1769009437.0,,1769009437.0,
1769004918,74214841,74214841,34E,39,20619,1769009446.0,,1769009446.0,
1769004918,74214841,74214841,34E,40,30619,1769009466.0,,1769009466.0,
1769004918,74214841,74214841,34E,41,40619,1769009478.0,,1769009478.0,
1769004918,74214841,74214841,34E,42,20620,1769009499.0,,1769009499.0,
1769004918,74214841,74214841,34E,43,30620,1769009507.0,,1769009507.0,
1769004918,74214841,74214841,34E,44,90620,1769009560.0,,1769009560.0,
1769004918,74214841,74214841,34E,45,90621,1769009635.0,,1769009635.0,
1769004918,74214841,74214841,34E,46,31619,1769009703.0,,1769009703.0,
1769004918,74214841,74214841,34E,47,32619,1769009721.0,,1769009721.0,
1769004918,74214841,74214841,34E,48,33619,1769009747.0,,1769009747.0,
1769004918,74214841,74214841,34E,49,34619,1769009774.0,,1769009774.0,
1769004918,74214841,74214841,34E,50,22618,1769009834.0,,1769009834.0,
1769004918,74214841,74214841,34E,51,23618,1769009850.0,,1769009850.0,
1769004918,74214841,74214841,34E,52,24628,1769009875.0,,1769009875.0,
1769004918,74214841,74214841,34E,53,25618,1769009903.0,,1769009903.0,
1769004918,74214841,74214841,34E,54,26618,1769009984.0,,1769009984.0,
1769004918,74214841,74214841,34E,55,27618,1769010074.0,,1769010074.0,
1769004918,74214841,74214841,34E,56,28618,1769010103.0,,1769010103.0,
1769004918,74214841,74214841,34E,57,29618,1769010123.0,,1769010123.0,
1769004918,74214841,74214841,34E,58,30618,1769010169.0,,1769010169.0,
1769004918,74214841,74214841,34E,59,31618,1769010199.0,,1769010199.0,
1769004918,74214841,74214841,34E,60,31628,1769010213.0,,1769010213.0,
1769004918,74214841,74214841,34E,61,32628,1769010241.0,,1769010241.0,
1769004918,74214841,74214841,34E,62,32638,1769010259.0,,1769010259.0,
1769004918,74214841,74214841,34E,63,33618,1769010297.0,,1769010297.0,
1769004918,74214841,74214841,34E,64,34618,1769010308.0,,1769010308.0,
1769004918,74214841,74214841,34E,65,35618,1769010320.0,,1769010320.0,
1769004918,74214841,74214841,34E,66,36618,1769010355.0,,1769010355.0,
1769004918,74214841,74214841,34E,67,37618,1769010382.0,,1769010382.0,
1769004918,74214841,74214841,34E,68,40618,1769010412.0,,1769010412.0,
1769004918,74214841,74214841,34E,69,41618,1769010431.0,,1769010431.0,
1769004918,74214841,74214841,34E,70,61842,1769010441.0,,1769010441.0,
1769004918,74214841,74214841,34E,71,73618,1769010456.0,,1769010456.0,
1769004918,74214841,74214841,34E,72,73619,1769010475.0,,1769010475.0,
1769004918,74214841,74214841,34E,73,75618,1769010495.0,,1769010495.0,
1769004918,74214841,74214841,34E,74,76618,1769010518.0,,1769010518.0,
1769004918,74214841,74214841,34E,75,77618,1769010551.0,,1769010551.0,
1769004918,74214841,74214841,34E,76,79618,1769010596.0,,1769010596.0,
1769004918,74214841,74214841,34E,77,81618,1769010705.0,,1769010705.0,
1769004918,74214841,74214841,34E,78,82618,1769010722.0,,1769010722.0,
1769004918,74214841,74214841,34E,79,83618,1769010745.0,,1769010745.0,
1769004918,74214841,74214841,34E,80,84618,1769010763.0,,1769010763.0,
1769004918,74214841,74214841,34E,81,85618,1769010777.0,,1769010777.0,
1769004918,74214841,74214841,34E,82,86618,1769010837.0,,,
1769004918,73601652,73601652,10,1,33,,,1769005500.0,
1769004918,73601652,73601652,10,2,10033,1769005500.0,,1769005500.0,
1769004918,73601652,73601652,10,3,34,1769005539.0,,1769005539.0,
1769004918,73601652,73601652,10,4,35,1769005573.0,,1769005573.0,
1769004918,73601652,73601652,10,5,895,1769005623.0,,1769005623.0,
1769004918,73601652,73601652,10,6,41,1769005677.0,,1769005677.0,
1769004918,73601652,73601652,10,7,42,1769005718.0,,1769005718.0,
1769004918,73601652,73601652,10,8,43,1769005760.0,,1769005760.0,
1769004918,73601652,73601652,10,9,44,1769005813.0,,1769005813.0,
1769004918,73601652,73601652,10,10,45,1769005836.0,,1769005836.0,
1769004918,73601652,73601652,10,11,46,1769005926.0,,1769005926.0,
1769004918,73601652,73601652,10,12,47,1769005959.0,,1769005959.0,
1769004918,73601652,73601652,10,13,48,1769005974.0,,1769005974.0,
1769004918,73601652,73601652,10,14,49,1769005996.0,,1769005996.0,
1769004918,73601652,73601652,10,15,50,1769006039.0,,1769006039.0,
1769004918,73601652,73601652,10,16,51,1769006066.0,,1769006066.0,
1769004918,73601652,73601652,10,17,52,1769006090.0,,1769006090.0,
1769004918,73601652,73601652,10,18,13,1769006184.0,,1769006184.0,
1769004918,73601652,73601652,10,19,11241,1769006360.0,,1769006360.0,
1769004918,73601652,73601652,10,20,11242,1769006427.0,,1769006427.0,
1769004918,73601652,73601652,10,21,11244,1769006468.0,,1769006468.0,
1769004918,73601652,73601652,10,22,127,1769006592.0,,1769006592.0,
1769004918,73601652,73601652,10,23,128,1769006656.0,,1769006656.0,
